Pokemon,CP,Level,IV_Attack,IV_Defense,IV_HP,Evolution(CP),Collected,Collected_Shadow,Collected_Purified
Quaquaval,520,LV6.5,9,13,9,Quaxly(179)-Quaxwell(301)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,9,14,8,Quaxly(180)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,9,15,7,Quaxly(180)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,10,7,15,Quaxly(178)-Quaxwell(301)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,10,8,14,Quaxly(179)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,10,10,11,Quaxly(179)-Quaxwell(301)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,10,11,10,Quaxly(179)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,10,12,9,Quaxly(180)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,10,14,6,Quaxly(180)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,10,15,5,Quaxly(180)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,11,7,13,Quaxly(179)-Quaxwell(301)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,11,8,12,Quaxly(179)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,11,9,11,Quaxly(180)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,11,11,8,Quaxly(180)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,11,12,7,Quaxly(180)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,11,13,6,Quaxly(180)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,11,14,5,Quaxly(181)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,12,5,14,Quaxly(179)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,12,6,13,Quaxly(179)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,12,8,10,Quaxly(179)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,12,9,9,Quaxly(180)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,12,10,8,Quaxly(180)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,12,11,7,Quaxly(180)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,12,13,4,Quaxly(181)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,12,14,3,Quaxly(181)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,12,15,2,Quaxly(181)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,13,3,15,Quaxly(179)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,13,4,14,Quaxly(179)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,13,6,11,Quaxly(179)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,13,7,10,Quaxly(180)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,13,8,9,Quaxly(180)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,13,10,6,Quaxly(180)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,13,11,5,Quaxly(181)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,13,12,4,Quaxly(181)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,13,13,3,Quaxly(181)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,13,15,0,Quaxly(181)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,14,2,15,Quaxly(179)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,14,3,13,Quaxly(179)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,14,4,12,Quaxly(179)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,14,5,11,Quaxly(180)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,14,7,8,Quaxly(180)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,14,8,7,Quaxly(180)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,14,9,6,Quaxly(181)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,14,11,3,Quaxly(181)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,14,12,2,Quaxly(181)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,14,13,1,Quaxly(181)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,14,14,0,Quaxly(182)-Quaxwell(304)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,15,1,14,Quaxly(179)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,15,2,13,Quaxly(179)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,15,3,12,Quaxly(180)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,15,4,10,Quaxly(179)-Quaxwell(302)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,15,5,9,Quaxly(180)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,15,6,8,Quaxly(180)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,15,8,5,Quaxly(180)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,15,9,4,Quaxly(181)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,15,10,3,Quaxly(181)-Quaxwell(303)-Quaquaval(520),YES,NO,NO
Quaquaval,520,LV6.5,15,11,2,Quaxly(182)-Quaxwell(304)-Quaquaval(520),YES,NO,NO
Lechonk,520,LV37.5,0,0,0,Lechonk(520)-Oinkologne Female(2052),YES,NO,NO
Lechonk,520,LV37.5,0,0,0,Lechonk(520)-Oinkologne Male(2155),YES,NO,NO
Lechonk,520,LV37,0,0,2,Lechonk(520)-Oinkologne Female(2045),YES,NO,NO
Lechonk,520,LV37,0,0,2,Lechonk(520)-Oinkologne Male(2148),YES,NO,NO
Lechonk,520,LV36,0,0,7,Lechonk(520)-Oinkologne Female(2034),YES,NO,NO
Lechonk,520,LV36,0,0,7,Lechonk(520)-Oinkologne Male(2137),YES,NO,NO
Lechonk,520,LV35.5,0,0,9,Lechonk(520)-Oinkologne Female(2027),YES,NO,NO
Lechonk,520,LV35.5,0,0,9,Lechonk(520)-Oinkologne Male(2130),YES,NO,NO
Lechonk,520,LV34.5,0,0,14,Lechonk(520)-Oinkologne Female(2015),YES,NO,NO
Lechonk,520,LV34.5,0,0,14,Lechonk(520)-Oinkologne Male(2118),YES,NO,NO
Lechonk,520,LV36,0,1,5,Lechonk(520)-Oinkologne Female(2033),YES,NO,NO
Lechonk,520,LV36,0,1,5,Lechonk(520)-Oinkologne Male(2136),YES,NO,NO
Lechonk,520,LV35.5,0,1,7,Lechonk(520)-Oinkologne Female(2025),YES,NO,NO
Lechonk,520,LV35.5,0,1,7,Lechonk(520)-Oinkologne Male(2128),YES,NO,NO
Lechonk,520,LV34.5,0,1,12,Lechonk(520)-Oinkologne Female(2013),YES,NO,NO
Lechonk,520,LV34.5,0,1,12,Lechonk(520)-Oinkologne Male(2117),YES,NO,NO
Lechonk,520,LV34,0,1,14,Lechonk(520)-Oinkologne Female(2005),YES,NO,NO
Lechonk,520,LV34,0,1,14,Lechonk(520)-Oinkologne Male(2108),YES,NO,NO
Lechonk,520,LV36.5,0,2,1,Lechonk(520)-Oinkologne Female(2038),YES,NO,NO
Lechonk,520,LV36.5,0,2,1,Lechonk(520)-Oinkologne Male(2141),YES,NO,NO
Lechonk,520,LV36,0,2,3,Lechonk(520)-Oinkologne Female(2031),YES,NO,NO
Lechonk,520,LV36,0,2,3,Lechonk(520)-Oinkologne Male(2134),YES,NO,NO
Lechonk,520,LV35.5,0,2,5,Lechonk(520)-Oinkologne Female(2023),YES,NO,NO
Lechonk,520,LV35.5,0,2,5,Lechonk(520)-Oinkologne Male(2126),YES,NO,NO
Lechonk,520,LV34.5,0,2,10,Lechonk(520)-Oinkologne Female(2012),YES,NO,NO
Lechonk,520,LV34.5,0,2,10,Lechonk(520)-Oinkologne Male(2115),YES,NO,NO
Lechonk,520,LV33.5,0,2,15,Lechonk(520)-Oinkologne Female(1999),YES,NO,NO
Lechonk,520,LV33.5,0,2,15,Lechonk(520)-Oinkologne Male(2103),YES,NO,NO
Lechonk,520,LV36,0,3,1,Lechonk(520)-Oinkologne Female(2029),YES,NO,NO
Lechonk,520,LV36,0,3,1,Lechonk(520)-Oinkologne Male(2132),YES,NO,NO
Lechonk,520,LV34.5,0,3,8,Lechonk(520)-Oinkologne Female(2010),YES,NO,NO
Lechonk,520,LV34.5,0,3,8,Lechonk(520)-Oinkologne Male(2114),YES,NO,NO
Lechonk,520,LV33.5,0,3,13,Lechonk(520)-Oinkologne Female(1998),YES,NO,NO
Lechonk,520,LV33.5,0,3,13,Lechonk(520)-Oinkologne Male(2101),YES,NO,NO
Lechonk,520,LV35,0,4,4,Lechonk(520)-Oinkologne Female(2016),YES,NO,NO
Lechonk,520,LV35,0,4,4,Lechonk(520)-Oinkologne Male(2120),YES,NO,NO
Lechonk,520,LV34.5,0,4,6,Lechonk(520)-Oinkologne Female(2008),YES,NO,NO
Lechonk,520,LV34.5,0,4,6,Lechonk(520)-Oinkologne Male(2112),YES,NO,NO
Lechonk,520,LV33.5,0,4,11,Lechonk(520)-Oinkologne Female(1996),YES,NO,NO
Lechonk,520,LV33.5,0,4,11,Lechonk(520)-Oinkologne Male(2100),YES,NO,NO
Lechonk,520,LV35.5,0,5,0,Lechonk(520)-Oinkologne Female(2022),YES,NO,NO
Lechonk,520,LV35.5,0,5,0,Lechonk(520)-Oinkologne Male(2125),YES,NO,NO
Lechonk,520,LV35,0,5,2,Lechonk(520)-Oinkologne Female(2014),YES,NO,NO
Lechonk,520,LV35,0,5,2,Lechonk(520)-Oinkologne Male(2118),YES,NO,NO
Lechonk,520,LV34,0,5,7,Lechonk(520)-Oinkologne Female(2003),YES,NO,NO
Lechonk,520,LV34,0,5,7,Lechonk(520)-Oinkologne Male(2106),YES,NO,NO
Lechonk,520,LV33.5,0,5,9,Lechonk(520)-Oinkologne Female(1995),YES,NO,NO
Lechonk,520,LV33.5,0,5,9,Lechonk(520)-Oinkologne Male(2098),YES,NO,NO
Lechonk,520,LV32.5,0,5,14,Lechonk(520)-Oinkologne Female(1982),YES,NO,NO
Lechonk,520,LV32.5,0,5,14,Lechonk(520)-Oinkologne Male(2086),YES,NO,NO
Lechonk,520,LV34,0,6,5,Lechonk(520)-Oinkologne Female(2001),YES,NO,NO
Lechonk,520,LV34,0,6,5,Lechonk(520)-Oinkologne Male(2104),YES,NO,NO
Lechonk,520,LV33,0,6,10,Lechonk(520)-Oinkologne Female(1989),YES,NO,NO
Lechonk,520,LV33,0,6,10,Lechonk(520)-Oinkologne Male(2092),YES,NO,NO
Lechonk,520,LV32.5,0,6,12,Lechonk(520)-Oinkologne Female(1981),YES,NO,NO
Lechonk,520,LV32.5,0,6,12,Lechonk(520)-Oinkologne Male(2084),YES,NO,NO
Lechonk,520,LV32,0,6,15,Lechonk(520)-Oinkologne Female(1976),YES,NO,NO
Lechonk,520,LV32,0,6,15,Lechonk(520)-Oinkologne Male(2080),YES,NO,NO
Lechonk,520,LV34.5,0,7,1,Lechonk(520)-Oinkologne Female(2007),YES,NO,NO
Lechonk,520,LV34.5,0,7,1,Lechonk(520)-Oinkologne Male(2110),YES,NO,NO
Lechonk,520,LV34,0,7,3,Lechonk(520)-Oinkologne Female(1999),YES,NO,NO
Lechonk,520,LV34,0,7,3,Lechonk(520)-Oinkologne Male(2102),YES,NO,NO
Lechonk,520,LV33,0,7,8,Lechonk(520)-Oinkologne Female(1987),YES,NO,NO
Lechonk,520,LV33,0,7,8,Lechonk(520)-Oinkologne Male(2091),YES,NO,NO
Lechonk,520,LV32,0,7,13,Lechonk(520)-Oinkologne Female(1974),YES,NO,NO
Lechonk,520,LV32,0,7,13,Lechonk(520)-Oinkologne Male(2078),YES,NO,NO
Lechonk,520,LV33.5,0,8,4,Lechonk(520)-Oinkologne Female(1993),YES,NO,NO
Lechonk,520,LV33.5,0,8,4,Lechonk(520)-Oinkologne Male(2097),YES,NO,NO
Lechonk,520,LV33,0,8,6,Lechonk(520)-Oinkologne Female(1985),YES,NO,NO
Lechonk,520,LV33,0,8,6,Lechonk(520)-Oinkologne Male(2089),YES,NO,NO
Lechonk,520,LV32,0,8,11,Lechonk(520)-Oinkologne Female(1973),YES,NO,NO
Lechonk,520,LV32,0,8,11,Lechonk(520)-Oinkologne Male(2076),YES,NO,NO
Lechonk,520,LV34,0,9,0,Lechonk(520)-Oinkologne Female(1999),YES,NO,NO
Lechonk,520,LV34,0,9,0,Lechonk(520)-Oinkologne Male(2103),YES,NO,NO
Lechonk,520,LV33.5,0,9,2,Lechonk(520)-Oinkologne Female(1991),YES,NO,NO
Lechonk,520,LV33.5,0,9,2,Lechonk(520)-Oinkologne Male(2095),YES,NO,NO
Lechonk,520,LV32.5,0,9,7,Lechonk(520)-Oinkologne Female(1979),YES,NO,NO
Lechonk,520,LV32.5,0,9,7,Lechonk(520)-Oinkologne Male(2083),YES,NO,NO
Lechonk,520,LV31.5,0,9,12,Lechonk(520)-Oinkologne Female(1966),YES,NO,NO
Lechonk,520,LV31.5,0,9,12,Lechonk(520)-Oinkologne Male(2070),YES,NO,NO
Lechonk,520,LV33,0,10,3,Lechonk(520)-Oinkologne Female(1985),YES,NO,NO
Lechonk,520,LV33,0,10,3,Lechonk(520)-Oinkologne Male(2089),YES,NO,NO
Lechonk,520,LV32.5,0,10,5,Lechonk(520)-Oinkologne Female(1977),YES,NO,NO
Lechonk,520,LV32.5,0,10,5,Lechonk(520)-Oinkologne Male(2081),YES,NO,NO
Lechonk,520,LV31.5,0,10,10,Lechonk(520)-Oinkologne Female(1964),YES,NO,NO
Lechonk,520,LV31.5,0,10,10,Lechonk(520)-Oinkologne Male(2068),YES,NO,NO
Lechonk,520,LV30.5,0,10,15,Lechonk(520)-Oinkologne Female(1951),YES,NO,NO
Lechonk,520,LV30.5,0,10,15,Lechonk(520)-Oinkologne Male(2055),YES,NO,NO
Lechonk,520,LV33,0,11,1,Lechonk(520)-Oinkologne Female(1983),YES,NO,NO
Lechonk,520,LV33,0,11,1,Lechonk(520)-Oinkologne Male(2087),YES,NO,NO
Lechonk,520,LV32,0,11,6,Lechonk(520)-Oinkologne Female(1971),YES,NO,NO
Lechonk,520,LV32,0,11,6,Lechonk(520)-Oinkologne Male(2075),YES,NO,NO
Lechonk,520,LV31,0,11,11,Lechonk(520)-Oinkologne Female(1958),YES,NO,NO
Lechonk,520,LV31,0,11,11,Lechonk(520)-Oinkologne Male(2062),YES,NO,NO
Lechonk,520,LV32.5,0,12,2,Lechonk(520)-Oinkologne Female(1977),YES,NO,NO
Lechonk,520,LV32.5,0,12,2,Lechonk(520)-Oinkologne Male(2081),YES,NO,NO
Lechonk,520,LV32,0,12,4,Lechonk(520)-Oinkologne Female(1969),YES,NO,NO
Lechonk,520,LV32,0,12,4,Lechonk(520)-Oinkologne Male(2073),YES,NO,NO
Lechonk,520,LV31,0,12,9,Lechonk(520)-Oinkologne Female(1956),YES,NO,NO
Lechonk,520,LV31,0,12,9,Lechonk(520)-Oinkologne Male(2060),YES,NO,NO
Lechonk,520,LV30.5,0,12,12,Lechonk(520)-Oinkologne Female(1951),YES,NO,NO
Lechonk,520,LV30.5,0,12,12,Lechonk(520)-Oinkologne Male(2055),YES,NO,NO
Lechonk,520,LV31.5,0,13,5,Lechonk(520)-Oinkologne Female(1962),YES,NO,NO
Lechonk,520,LV31.5,0,13,5,Lechonk(520)-Oinkologne Male(2066),YES,NO,NO
Lechonk,520,LV30.5,0,13,10,Lechonk(520)-Oinkologne Female(1949),YES,NO,NO
Lechonk,520,LV30.5,0,13,10,Lechonk(520)-Oinkologne Male(2053),YES,NO,NO
Lechonk,520,LV32,0,14,1,Lechonk(520)-Oinkologne Female(1968),YES,NO,NO
Lechonk,520,LV32,0,14,1,Lechonk(520)-Oinkologne Male(2072),YES,NO,NO
Lechonk,520,LV31,0,14,6,Lechonk(520)-Oinkologne Female(1956),YES,NO,NO
Lechonk,520,LV31,0,14,6,Lechonk(520)-Oinkologne Male(2060),YES,NO,NO
Lechonk,520,LV30,0,14,11,Lechonk(520)-Oinkologne Female(1942),YES,NO,NO
Lechonk,520,LV30,0,14,11,Lechonk(520)-Oinkologne Male(2046),YES,NO,NO
Lechonk,520,LV31.5,0,15,2,Lechonk(520)-Oinkologne Female(1962),YES,NO,NO
Lechonk,520,LV31.5,0,15,2,Lechonk(520)-Oinkologne Male(2066),YES,NO,NO
Lechonk,520,LV31,0,15,4,Lechonk(520)-Oinkologne Female(1954),YES,NO,NO
Lechonk,520,LV31,0,15,4,Lechonk(520)-Oinkologne Male(2058),YES,NO,NO
Lechonk,520,LV30.5,0,15,7,Lechonk(520)-Oinkologne Female(1949),YES,NO,NO
Lechonk,520,LV30.5,0,15,7,Lechonk(520)-Oinkologne Male(2053),YES,NO,NO
Lechonk,520,LV30,0,15,9,Lechonk(520)-Oinkologne Female(1941),YES,NO,NO
Lechonk,520,LV30,0,15,9,Lechonk(520)-Oinkologne Male(2044),YES,NO,NO
Lechonk,520,LV36.5,1,0,1,Lechonk(520)-Oinkologne Female(2038),YES,NO,NO
Lechonk,520,LV36.5,1,0,1,Lechonk(520)-Oinkologne Male(2139),YES,NO,NO
Lechonk,520,LV36,1,0,3,Lechonk(520)-Oinkologne Female(2030),YES,NO,NO
Lechonk,520,LV36,1,0,3,Lechonk(520)-Oinkologne Male(2132),YES,NO,NO
Lechonk,520,LV34.5,1,0,10,Lechonk(520)-Oinkologne Female(2011),YES,NO,NO
Lechonk,520,LV34.5,1,0,10,Lechonk(520)-Oinkologne Male(2113),YES,NO,NO
Lechonk,520,LV33.5,1,0,15,Lechonk(520)-Oinkologne Female(1999),YES,NO,NO
Lechonk,520,LV33.5,1,0,15,Lechonk(520)-Oinkologne Male(2101),YES,NO,NO
Lechonk,520,LV36,1,1,1,Lechonk(520)-Oinkologne Female(2029),YES,NO,NO
Lechonk,520,LV36,1,1,1,Lechonk(520)-Oinkologne Male(2130),YES,NO,NO
Lechonk,520,LV35,1,1,6,Lechonk(520)-Oinkologne Female(2018),YES,NO,NO
Lechonk,520,LV35,1,1,6,Lechonk(520)-Oinkologne Male(2119),YES,NO,NO
Lechonk,520,LV34.5,1,1,8,Lechonk(520)-Oinkologne Female(2010),YES,NO,NO
Lechonk,520,LV34.5,1,1,8,Lechonk(520)-Oinkologne Male(2111),YES,NO,NO
Lechonk,520,LV33.5,1,1,13,Lechonk(520)-Oinkologne Female(1998),YES,NO,NO
Lechonk,520,LV33.5,1,1,13,Lechonk(520)-Oinkologne Male(2099),YES,NO,NO
Lechonk,520,LV35,1,2,4,Lechonk(520)-Oinkologne Female(2016),YES,NO,NO
Lechonk,520,LV35,1,2,4,Lechonk(520)-Oinkologne Male(2117),YES,NO,NO
Lechonk,520,LV34.5,1,2,6,Lechonk(520)-Oinkologne Female(2008),YES,NO,NO
Lechonk,520,LV34.5,1,2,6,Lechonk(520)-Oinkologne Male(2110),YES,NO,NO
Lechonk,520,LV33.5,1,2,11,Lechonk(520)-Oinkologne Female(1996),YES,NO,NO
Lechonk,520,LV33.5,1,2,11,Lechonk(520)-Oinkologne Male(2098),YES,NO,NO
Lechonk,520,LV35.5,1,3,0,Lechonk(520)-Oinkologne Female(2021),YES,NO,NO
Lechonk,520,LV35.5,1,3,0,Lechonk(520)-Oinkologne Male(2123),YES,NO,NO
Lechonk,520,LV35,1,3,2,Lechonk(520)-Oinkologne Female(2014),YES,NO,NO
Lechonk,520,LV35,1,3,2,Lechonk(520)-Oinkologne Male(2115),YES,NO,NO
Lechonk,520,LV33.5,1,3,9,Lechonk(520)-Oinkologne Female(1995),YES,NO,NO
Lechonk,520,LV33.5,1,3,9,Lechonk(520)-Oinkologne Male(2096),YES,NO,NO
Lechonk,520,LV32.5,1,3,14,Lechonk(520)-Oinkologne Female(1982),YES,NO,NO
Lechonk,520,LV32.5,1,3,14,Lechonk(520)-Oinkologne Male(2084),YES,NO,NO
Lechonk,520,LV34,1,4,5,Lechonk(520)-Oinkologne Female(2001),YES,NO,NO
Lechonk,520,LV34,1,4,5,Lechonk(520)-Oinkologne Male(2102),YES,NO,NO
Lechonk,520,LV33.5,1,4,7,Lechonk(520)-Oinkologne Female(1993),YES,NO,NO
Lechonk,520,LV33.5,1,4,7,Lechonk(520)-Oinkologne Male(2094),YES,NO,NO
Lechonk,520,LV32.5,1,4,12,Lechonk(520)-Oinkologne Female(1980),YES,NO,NO
Lechonk,520,LV32.5,1,4,12,Lechonk(520)-Oinkologne Male(2082),YES,NO,NO
Lechonk,520,LV34.5,1,5,1,Lechonk(520)-Oinkologne Female(2007),YES,NO,NO
Lechonk,520,LV34.5,1,5,1,Lechonk(520)-Oinkologne Male(2108),YES,NO,NO
Lechonk,520,LV34,1,5,3,Lechonk(520)-Oinkologne Female(1999),YES,NO,NO
Lechonk,520,LV34,1,5,3,Lechonk(520)-Oinkologne Male(2101),YES,NO,NO
Lechonk,520,LV33,1,5,8,Lechonk(520)-Oinkologne Female(1987),YES,NO,NO
Lechonk,520,LV33,1,5,8,Lechonk(520)-Oinkologne Male(2089),YES,NO,NO
Lechonk,520,LV32.5,1,5,10,Lechonk(520)-Oinkologne Female(1979),YES,NO,NO
Lechonk,520,LV32.5,1,5,10,Lechonk(520)-Oinkologne Male(2080),YES,NO,NO
Lechonk,520,LV32,1,5,13,Lechonk(520)-Oinkologne Female(1974),YES,NO,NO
Lechonk,520,LV32,1,5,13,Lechonk(520)-Oinkologne Male(2076),YES,NO,NO
Lechonk,520,LV31.5,1,5,15,Lechonk(520)-Oinkologne Female(1966),YES,NO,NO
Lechonk,520,LV31.5,1,5,15,Lechonk(520)-Oinkologne Male(2067),YES,NO,NO
Lechonk,520,LV33,1,6,6,Lechonk(520)-Oinkologne Female(1985),YES,NO,NO
Lechonk,520,LV33,1,6,6,Lechonk(520)-Oinkologne Male(2087),YES,NO,NO
Lechonk,520,LV32,1,6,11,Lechonk(520)-Oinkologne Female(1973),YES,NO,NO
Lechonk,520,LV32,1,6,11,Lechonk(520)-Oinkologne Male(2074),YES,NO,NO
Lechonk,520,LV33.5,1,7,2,Lechonk(520)-Oinkologne Female(1991),YES,NO,NO
Lechonk,520,LV33.5,1,7,2,Lechonk(520)-Oinkologne Male(2093),YES,NO,NO
Lechonk,520,LV33,1,7,4,Lechonk(520)-Oinkologne Female(1983),YES,NO,NO
Lechonk,520,LV33,1,7,4,Lechonk(520)-Oinkologne Male(2085),YES,NO,NO
Lechonk,520,LV32,1,7,9,Lechonk(520)-Oinkologne Female(1971),YES,NO,NO
Lechonk,520,LV32,1,7,9,Lechonk(520)-Oinkologne Male(2073),YES,NO,NO
Lechonk,520,LV31,1,7,14,Lechonk(520)-Oinkologne Female(1958),YES,NO,NO
Lechonk,520,LV31,1,7,14,Lechonk(520)-Oinkologne Male(2059),YES,NO,NO
Lechonk,520,LV33.5,1,8,0,Lechonk(520)-Oinkologne Female(1989),YES,NO,NO
Lechonk,520,LV33.5,1,8,0,Lechonk(520)-Oinkologne Male(2091),YES,NO,NO
Lechonk,520,LV32.5,1,8,5,Lechonk(520)-Oinkologne Female(1977),YES,NO,NO
Lechonk,520,LV32.5,1,8,5,Lechonk(520)-Oinkologne Male(2079),YES,NO,NO
Lechonk,520,LV31.5,1,8,10,Lechonk(520)-Oinkologne Female(1965),YES,NO,NO
Lechonk,520,LV31.5,1,8,10,Lechonk(520)-Oinkologne Male(2066),YES,NO,NO
Lechonk,520,LV30.5,1,8,15,Lechonk(520)-Oinkologne Female(1951),YES,NO,NO
Lechonk,520,LV30.5,1,8,15,Lechonk(520)-Oinkologne Male(2053),YES,NO,NO
Lechonk,520,LV33,1,9,1,Lechonk(520)-Oinkologne Female(1983),YES,NO,NO
Lechonk,520,LV33,1,9,1,Lechonk(520)-Oinkologne Male(2085),YES,NO,NO
Lechonk,520,LV32.5,1,9,3,Lechonk(520)-Oinkologne Female(1975),YES,NO,NO
Lechonk,520,LV32.5,1,9,3,Lechonk(520)-Oinkologne Male(2077),YES,NO,NO
Lechonk,520,LV31.5,1,9,8,Lechonk(520)-Oinkologne Female(1963),YES,NO,NO
Lechonk,520,LV31.5,1,9,8,Lechonk(520)-Oinkologne Male(2065),YES,NO,NO
Lechonk,520,LV30.5,1,9,13,Lechonk(520)-Oinkologne Female(1949),YES,NO,NO
Lechonk,520,LV30.5,1,9,13,Lechonk(520)-Oinkologne Male(2051),YES,NO,NO
Lechonk,520,LV32,1,10,4,Lechonk(520)-Oinkologne Female(1969),YES,NO,NO
Lechonk,520,LV32,1,10,4,Lechonk(520)-Oinkologne Male(2071),YES,NO,NO
Lechonk,520,LV31,1,10,9,Lechonk(520)-Oinkologne Female(1956),YES,NO,NO
Lechonk,520,LV31,1,10,9,Lechonk(520)-Oinkologne Male(2058),YES,NO,NO
Lechonk,520,LV30,1,10,14,Lechonk(520)-Oinkologne Female(1943),YES,NO,NO
Lechonk,520,LV30,1,10,14,Lechonk(520)-Oinkologne Male(2045),YES,NO,NO
Lechonk,520,LV32.5,1,11,0,Lechonk(520)-Oinkologne Female(1975),YES,NO,NO
Lechonk,520,LV32.5,1,11,0,Lechonk(520)-Oinkologne Male(2077),YES,NO,NO
Lechonk,520,LV32,1,11,2,Lechonk(520)-Oinkologne Female(1967),YES,NO,NO
Lechonk,520,LV32,1,11,2,Lechonk(520)-Oinkologne Male(2069),YES,NO,NO
Lechonk,520,LV31,1,11,7,Lechonk(520)-Oinkologne Female(1954),YES,NO,NO
Lechonk,520,LV31,1,11,7,Lechonk(520)-Oinkologne Male(2056),YES,NO,NO
Lechonk,520,LV30,1,11,12,Lechonk(520)-Oinkologne Female(1941),YES,NO,NO
Lechonk,520,LV30,1,11,12,Lechonk(520)-Oinkologne Male(2043),YES,NO,NO
Lechonk,520,LV31.5,1,12,3,Lechonk(520)-Oinkologne Female(1961),YES,NO,NO
Lechonk,520,LV31.5,1,12,3,Lechonk(520)-Oinkologne Male(2063),YES,NO,NO
Lechonk,520,LV30.5,1,12,8,Lechonk(520)-Oinkologne Female(1948),YES,NO,NO
Lechonk,520,LV30.5,1,12,8,Lechonk(520)-Oinkologne Male(2050),YES,NO,NO
Lechonk,520,LV31,1,13,4,Lechonk(520)-Oinkologne Female(1954),YES,NO,NO
Lechonk,520,LV31,1,13,4,Lechonk(520)-Oinkologne Male(2056),YES,NO,NO
